season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
summer,2011,4,1,0,1,1,clear,22.14,25.759999999999998,1.0,6.0032,10
summer,2011,4,2,0,1,1,clear,22.14,25.759999999999998,1.0,6.0032,10
summer,2011,4,3,0,1,1,misty,20.5,24.240000000000002,1.0,7.0015,10
summer,2011,4,4,0,1,1,misty,21.32,25.0,1.0,0.0,5
summer,2011,4,5,0,1,1,misty,18.86,22.725,1.0,0.0,17
summer,2011,4,6,0,1,1,misty,20.5,24.240000000000002,1.0,0.0,66
summer,2011,4,7,0,1,1,misty,21.32,25.0,1.0,6.0032,196
summer,2011,4,8,0,1,1,clear,22.96,26.515,0.88,7.0015,353
summer,2011,4,9,0,1,1,clear,24.599999999999998,28.03,0.83,8.9981,174
summer,2011,4,10,0,1,1,clear,26.240000000000002,30.305,0.73,15.001299999999999,125
summer,2011,4,11,0,1,1,clear,26.240000000000002,30.305,0.73,15.001299999999999,147
summer,2011,4,12,0,1,1,clear,27.060000000000002,31.06,0.74,16.997899999999998,188
summer,2011,4,13,0,1,1,clear,28.7,32.574999999999996,0.65,15.001299999999999,203
summer,2011,4,14,0,1,1,clear,29.52,33.335,0.54,15.001299999999999,146
summer,2011,4,15,0,1,1,clear,30.34,33.335,0.51,15.001299999999999,175
summer,2011,4,16,0,1,1,clear,28.7,32.574999999999996,0.54,23.9994,239
summer,2011,4,17,0,1,1,clear,28.7,32.574999999999996,0.54,19.999499999999998,521
summer,2011,4,18,0,1,1,clear,27.880000000000003,31.819999999999997,0.57,23.9994,499
summer,2011,4,19,0,1,1,clear,27.060000000000002,31.06,0.57,22.0028,382
summer,2011,4,20,0,1,1,clear,27.060000000000002,31.06,0.61,19.0012,237
summer,2011,4,21,0,1,1,clear,25.419999999999998,30.305,0.69,16.997899999999998,190
summer,2011,4,22,0,1,1,clear,24.599999999999998,29.544999999999998,0.73,19.999499999999998,106
summer,2011,4,23,0,1,1,clear,23.779999999999998,27.275,0.78,19.0012,62
summer,2011,4,0,0,2,1,clear,25.419999999999998,30.305,0.69,19.0012,27
summer,2011,4,1,0,2,1,clear,25.419999999999998,29.544999999999998,0.73,19.0012,21
summer,2011,4,2,0,2,1,clear,22.96,26.515,0.83,22.0028,26
summer,2011,4,3,0,2,1,clear,22.14,25.759999999999998,0.88,19.0012,21
summer,2011,4,4,0,2,1,clear,22.96,26.515,0.83,16.997899999999998,6
summer,2011,4,5,0,2,1,clear,22.14,25.759999999999998,0.88,16.997899999999998,16
summer,2011,4,6,0,2,1,clear,22.96,26.515,0.88,15.001299999999999,80
summer,2011,4,7,0,2,1,clear,23.779999999999998,27.275,0.83,19.999499999999998,270
summer,2011,4,8,0,2,1,clear,23.779999999999998,27.275,0.83,19.999499999999998,449
summer,2011,4,9,0,2,1,clear,26.240000000000002,30.305,0.73,23.9994,199
summer,2011,4,10,0,2,1,clear,27.060000000000002,31.06,0.69,23.9994,120
summer,2011,4,11,0,2,1,clear,27.880000000000003,31.819999999999997,0.65,26.0027,172
summer,2011,4,12,0,2,1,clear,28.7,32.574999999999996,0.61,27.999299999999998,186
summer,2011,4,13,0,2,1,clear,30.34,33.335,0.51,30.002599999999997,176
summer,2011,4,14,0,2,1,clear,29.52,33.335,0.58,22.0028,155
summer,2011,4,15,0,2,1,clear,28.7,32.574999999999996,0.61,23.9994,153
summer,2011,4,16,0,2,1,clear,28.7,32.574999999999996,0.58,26.0027,291
summer,2011,4,17,0,2,1,clear,27.880000000000003,31.819999999999997,0.61,23.9994,521
summer,2011,4,18,0,2,1,clear,27.880000000000003,31.819999999999997,0.65,30.002599999999997,528
summer,2011,4,19,0,2,1,clear,26.240000000000002,30.305,0.73,27.999299999999998,328
summer,2011,4,20,0,2,1,clear,26.240000000000002,30.305,0.73,23.9994,234
summer,2011,4,21,0,2,1,clear,25.419999999999998,29.544999999999998,0.78,19.0012,195
summer,2011,4,22,0,2,1,misty,24.599999999999998,28.03,0.83,12.998,148
summer,2011,4,23,0,2,1,misty,24.599999999999998,28.03,0.83,15.001299999999999,78
summer,2011,4,0,0,3,1,clear,24.599999999999998,28.03,0.83,15.001299999999999,27
summer,2011,4,1,0,3,1,clear,24.599999999999998,28.03,0.83,16.997899999999998,17
summer,2011,4,2,0,3,1,clear,23.779999999999998,27.275,0.88,16.997899999999998,5
summer,2011,4,3,0,3,1,misty,23.779999999999998,27.275,0.88,19.0012,7
summer,2011,4,4,0,3,1,clear,22.96,26.515,0.94,15.001299999999999,6
summer,2011,4,5,0,3,1,misty,22.96,26.515,0.94,16.997899999999998,17
summer,2011,4,6,0,3,1,clear,22.96,26.515,0.94,16.997899999999998,84
summer,2011,4,7,0,3,1,misty,23.779999999999998,27.275,0.88,19.0012,246
summer,2011,4,8,0,3,1,misty,23.779999999999998,27.275,0.88,22.0028,444
summer,2011,4,9,0,3,1,misty,24.599999999999998,27.275,0.88,27.999299999999998,181
summer,2011,4,10,0,3,1,misty,25.419999999999998,28.79,0.83,19.0012,92
summer,2011,4,11,0,3,1,misty,26.240000000000002,29.544999999999998,0.78,19.0012,156
summer,2011,4,12,0,3,1,clear,27.060000000000002,30.305,0.78,22.0028,173
summer,2011,4,13,0,3,1,clear,26.240000000000002,29.544999999999998,0.78,19.999499999999998,150
summer,2011,4,14,0,3,1,clear,27.880000000000003,31.819999999999997,0.74,19.0012,148
summer,2011,4,15,0,3,1,clear,28.7,32.574999999999996,0.65,32.9975,138
summer,2011,4,16,0,3,1,clear,28.7,32.574999999999996,0.7,26.0027,218
summer,2011,4,17,0,3,1,rain,27.060000000000002,30.305,0.83,26.0027,521
summer,2011,4,18,0,3,1,rain,27.060000000000002,30.305,0.83,26.0027,412
summer,2011,4,19,0,3,1,clear,25.419999999999998,29.544999999999998,0.78,19.0012,260
summer,2011,4,20,0,3,1,clear,26.240000000000002,28.79,0.83,22.0028,218
summer,2011,4,21,0,3,1,clear,25.419999999999998,28.03,0.88,19.0012,145
summer,2011,4,22,0,3,1,misty,25.419999999999998,28.03,0.88,22.0028,129
summer,2011,4,23,0,3,1,misty,25.419999999999998,28.03,0.88,23.9994,78
summer,2011,4,0,0,4,1,clear,26.240000000000002,29.544999999999998,0.78,23.9994,54
summer,2011,4,1,0,4,1,misty,25.419999999999998,28.79,0.83,26.0027,20
summer,2011,4,2,0,4,1,misty,25.419999999999998,28.79,0.83,30.002599999999997,21
summer,2011,4,3,0,4,1,misty,26.240000000000002,29.544999999999998,0.78,26.0027,3
summer,2011,4,4,0,4,1,misty,25.419999999999998,28.79,0.83,27.999299999999998,9
summer,2011,4,5,0,4,1,misty,25.419999999999998,28.79,0.83,26.0027,13
summer,2011,4,6,0,4,1,misty,26.240000000000002,29.544999999999998,0.78,31.0009,86
summer,2011,4,7,0,4,1,misty,26.240000000000002,29.544999999999998,0.78,30.002599999999997,215
summer,2011,4,8,0,4,1,misty,27.060000000000002,30.305,0.78,30.002599999999997,398
summer,2011,4,9,0,4,1,rain,25.419999999999998,28.03,0.88,22.0028,183
summer,2011,4,10,0,4,1,misty,25.419999999999998,28.03,0.88,19.0012,54
summer,2011,4,11,0,4,1,misty,25.419999999999998,28.79,0.83,19.0012,84
summer,2011,4,12,0,4,1,misty,25.419999999999998,29.544999999999998,0.78,16.997899999999998,107
summer,2011,4,13,0,4,1,misty,25.419999999999998,28.79,0.83,19.999499999999998,121
summer,2011,4,14,0,4,1,clear,25.419999999999998,28.79,0.83,19.999499999999998,142
summer,2011,4,15,0,4,1,clear,27.060000000000002,31.06,0.69,22.0028,163
summer,2011,4,16,0,4,1,clear,25.419999999999998,29.544999999999998,0.78,16.997899999999998,270
summer,2011,4,17,0,4,1,clear,26.240000000000002,31.06,0.47,23.9994,455
summer,2011,4,18,0,4,1,clear,26.240000000000002,31.06,0.47,23.9994,530
summer,2011,4,19,0,4,1,clear,25.419999999999998,31.06,0.43,19.999499999999998,404
summer,2011,4,20,0,4,1,clear,23.779999999999998,27.275,0.43,15.001299999999999,269
summer,2011,4,21,0,4,1,clear,22.96,26.515,0.46,8.9981,194
summer,2011,4,22,0,4,1,clear,22.14,25.759999999999998,0.45,11.0014,153
summer,2011,4,23,0,4,1,clear,22.14,25.759999999999998,0.39,6.0032,110
summer,2011,4,0,0,5,1,clear,21.32,25.0,0.39,19.0012,48
summer,2011,4,1,0,5,1,clear,20.5,24.240000000000002,0.45,6.0032,31
summer,2011,4,2,0,5,1,clear,18.86,22.725,0.63,7.0015,10
summer,2011,4,3,0,5,1,clear,18.86,22.725,0.59,6.0032,5
summer,2011,4,4,0,5,1,clear,18.86,22.725,0.51,8.9981,6
summer,2011,4,5,0,5,1,clear,18.86,22.725,0.47,8.9981,25
summer,2011,4,6,0,5,1,clear,20.5,24.240000000000002,0.45,19.0012,71
summer,2011,4,7,0,5,1,clear,21.32,25.0,0.42,12.998,240
summer,2011,4,8,0,5,1,clear,22.14,25.759999999999998,0.39,19.999499999999998,421
summer,2011,4,9,0,5,1,clear,22.14,25.759999999999998,0.39,22.0028,230
summer,2011,4,10,0,5,1,clear,22.96,26.515,0.4,19.0012,156
summer,2011,4,11,0,5,1,clear,24.599999999999998,31.06,0.38,15.001299999999999,157
summer,2011,4,12,0,5,1,clear,22.96,26.515,0.37,19.0012,223
summer,2011,4,13,0,5,1,clear,22.96,26.515,0.37,19.999499999999998,308
summer,2011,4,14,0,5,1,clear,24.599999999999998,31.06,0.35,22.0028,248
summer,2011,4,15,0,5,1,misty,22.96,26.515,0.4,19.999499999999998,252
summer,2011,4,16,0,5,1,misty,22.14,25.759999999999998,0.42,23.9994,299
summer,2011,4,17,0,5,1,misty,21.32,25.0,0.45,26.0027,508
summer,2011,4,18,0,5,1,clear,21.32,25.0,0.48,23.9994,439
summer,2011,4,19,0,5,1,clear,18.86,22.725,0.55,22.0028,270
summer,2011,4,20,0,5,1,clear,19.68,23.485,0.48,15.001299999999999,194
summer,2011,4,21,0,5,1,clear,18.86,22.725,0.51,12.998,195
summer,2011,4,22,0,5,1,clear,17.22,21.21,0.58,11.0014,146
summer,2011,4,23,0,5,1,misty,18.04,21.97,0.54,6.0032,113
summer,2011,4,0,0,6,0,misty,18.04,21.97,0.54,16.997899999999998,106
summer,2011,4,1,0,6,0,misty,18.04,21.97,0.54,11.0014,74
summer,2011,4,2,0,6,0,misty,18.04,21.97,0.54,15.001299999999999,65
summer,2011,4,3,0,6,0,misty,17.22,21.21,0.54,12.998,17
summer,2011,4,4,0,6,0,misty,17.22,21.21,0.54,15.001299999999999,7
summer,2011,4,5,0,6,0,clear,17.22,21.21,0.54,26.0027,7
summer,2011,4,6,0,6,0,clear,16.400000000000002,20.455000000000002,0.58,19.0012,21
summer,2011,4,7,0,6,0,clear,16.400000000000002,20.455000000000002,0.54,26.0027,48
summer,2011,4,8,0,6,0,clear,16.400000000000002,20.455000000000002,0.54,19.999499999999998,91
summer,2011,4,9,0,6,0,clear,18.04,21.97,0.51,23.9994,156
summer,2011,4,10,0,6,0,clear,19.68,23.485,0.44,26.0027,279
summer,2011,4,11,0,6,0,clear,20.5,24.240000000000002,0.42,23.9994,321
summer,2011,4,12,0,6,0,clear,21.32,25.0,0.42,26.0027,416
summer,2011,4,13,0,6,0,clear,22.14,25.759999999999998,0.39,19.999499999999998,455
summer,2011,4,14,0,6,0,clear,22.14,25.759999999999998,0.39,15.001299999999999,452
summer,2011,4,15,0,6,0,clear,22.96,26.515,0.37,8.9981,499
summer,2011,4,16,0,6,0,clear,23.779999999999998,27.275,0.37,12.998,464
summer,2011,4,17,0,6,0,clear,22.96,26.515,0.43,8.9981,407
summer,2011,4,18,0,6,0,clear,22.14,25.759999999999998,0.43,8.9981,371
summer,2011,4,19,0,6,0,clear,22.14,25.759999999999998,0.43,8.9981,387
summer,2011,4,20,0,6,0,clear,18.04,21.97,0.62,8.9981,224
summer,2011,4,21,0,6,0,clear,18.04,21.97,0.62,8.9981,177
summer,2011,4,22,0,6,0,clear,18.04,21.97,0.67,7.0015,143
summer,2011,4,23,0,6,0,clear,18.04,21.97,0.67,7.0015,125
summer,2011,5,0,0,0,0,clear,17.22,21.21,0.67,6.0032,96
summer,2011,5,1,0,0,0,clear,17.22,21.21,0.69,7.0015,59
summer,2011,5,2,0,0,0,clear,17.22,21.21,0.77,7.0015,50
summer,2011,5,3,0,0,0,clear,16.400000000000002,20.455000000000002,0.82,7.0015,23
summer,2011,5,4,0,0,0,clear,16.400000000000002,20.455000000000002,0.76,7.0015,17
summer,2011,5,5,0,0,0,clear,16.400000000000002,20.455000000000002,0.82,6.0032,10
summer,2011,5,6,0,0,0,misty,16.400000000000002,20.455000000000002,0.82,6.0032,13
summer,2011,5,7,0,0,0,misty,17.22,21.21,0.77,6.0032,33
summer,2011,5,8,0,0,0,misty,18.04,21.97,0.77,8.9981,59
summer,2011,5,9,0,0,0,misty,18.86,22.725,0.72,8.9981,141
summer,2011,5,10,0,0,0,misty,19.68,23.485,0.63,12.998,264
summer,2011,5,11,0,0,0,clear,18.86,22.725,0.82,7.0015,250
summer,2011,5,12,0,0,0,misty,19.68,23.485,0.77,7.0015,281
summer,2011,5,13,0,0,0,misty,20.5,24.240000000000002,0.63,11.0014,332
summer,2011,5,14,0,0,0,misty,20.5,24.240000000000002,0.68,7.0015,238
summer,2011,5,15,0,0,0,misty,20.5,24.240000000000002,0.72,0.0,266
summer,2011,5,16,0,0,0,misty,20.5,24.240000000000002,0.72,12.998,214
summer,2011,5,17,0,0,0,misty,19.68,23.485,0.82,16.997899999999998,196
summer,2011,5,18,0,0,0,misty,18.86,22.725,0.82,6.0032,159
summer,2011,5,19,0,0,0,misty,18.86,22.725,0.84,7.0015,178
summer,2011,5,20,0,0,0,misty,18.86,22.725,0.82,0.0,121
summer,2011,5,21,0,0,0,misty,18.86,22.725,0.82,0.0,105
summer,2011,5,22,0,0,0,misty,18.86,22.725,0.82,0.0,100
summer,2011,5,23,0,0,0,clear,18.86,22.725,0.77,12.998,146
summer,2011,5,0,0,1,1,clear,18.86,22.725,0.72,8.9981,177
summer,2011,5,1,0,1,1,clear,18.86,22.725,0.72,8.9981,114
summer,2011,5,2,0,1,1,misty,18.04,21.97,0.77,15.001299999999999,35
summer,2011,5,3,0,1,1,clear,18.04,21.97,0.77,8.9981,16
summer,2011,5,4,0,1,1,clear,18.04,21.97,0.77,11.0014,17
summer,2011,5,5,0,1,1,misty,18.04,21.97,0.77,8.9981,20
summer,2011,5,6,0,1,1,clear,18.04,21.97,0.88,7.0015,62
summer,2011,5,7,0,1,1,misty,18.86,22.725,0.82,22.0028,209
summer,2011,5,8,0,1,1,misty,19.68,23.485,0.77,15.001299999999999,371
summer,2011,5,9,0,1,1,misty,20.5,24.240000000000002,0.77,19.0012,172
summer,2011,5,10,0,1,1,misty,22.14,25.759999999999998,0.77,15.001299999999999,108
summer,2011,5,11,0,1,1,clear,23.779999999999998,27.275,0.73,19.999499999999998,130
summer,2011,5,12,0,1,1,clear,25.419999999999998,30.305,0.69,15.001299999999999,187
summer,2011,5,13,0,1,1,misty,25.419999999999998,30.305,0.69,12.998,170
summer,2011,5,14,0,1,1,clear,26.240000000000002,30.305,0.69,15.001299999999999,181
summer,2011,5,15,0,1,1,clear,27.060000000000002,31.06,0.61,12.998,155
summer,2011,5,16,0,1,1,clear,27.060000000000002,31.06,0.61,15.001299999999999,269
summer,2011,5,17,0,1,1,clear,27.060000000000002,31.06,0.65,12.998,537
summer,2011,5,18,0,1,1,misty,26.240000000000002,30.305,0.65,12.998,518
summer,2011,5,19,0,1,1,misty,25.419999999999998,30.305,0.69,8.9981,314
summer,2011,5,20,0,1,1,misty,25.419999999999998,30.305,0.69,8.9981,218
summer,2011,5,21,0,1,1,misty,24.599999999999998,29.544999999999998,0.73,7.0015,232
summer,2011,5,22,0,1,1,misty,24.599999999999998,29.544999999999998,0.73,0.0,125
summer,2011,5,23,0,1,1,misty,22.96,26.515,0.83,12.998,64
summer,2011,5,0,0,2,1,misty,22.96,26.515,0.83,15.001299999999999,16
summer,2011,5,1,0,2,1,misty,22.96,26.515,0.78,16.997899999999998,14
summer,2011,5,2,0,2,1,misty,22.96,26.515,0.78,16.997899999999998,5
summer,2011,5,3,0,2,1,clear,22.14,25.759999999999998,0.83,19.0012,2
summer,2011,5,4,0,2,1,clear,21.32,25.0,0.88,15.001299999999999,4
summer,2011,5,5,0,2,1,clear,21.32,25.0,0.88,8.9981,14
summer,2011,5,6,0,2,1,misty,21.32,25.0,0.94,11.0014,109
summer,2011,5,7,0,2,1,misty,22.14,25.759999999999998,0.88,15.001299999999999,265
summer,2011,5,8,0,2,1,misty,22.96,26.515,0.83,19.0012,459
summer,2011,5,9,0,2,1,misty,24.599999999999998,28.79,0.78,23.9994,186
summer,2011,5,10,0,2,1,misty,26.240000000000002,30.305,0.69,23.9994,127
summer,2011,5,11,0,2,1,misty,27.060000000000002,31.06,0.65,22.0028,140
summer,2011,5,12,0,2,1,misty,27.880000000000003,31.819999999999997,0.61,32.9975,217
summer,2011,5,13,0,2,1,misty,28.7,32.574999999999996,0.58,40.9973,194
summer,2011,5,14,0,2,1,misty,28.7,32.574999999999996,0.58,35.0008,158
summer,2011,5,15,0,2,1,misty,28.7,32.574999999999996,0.58,30.002599999999997,154
summer,2011,5,16,0,2,1,clear,29.52,33.335,0.54,31.0009,271
summer,2011,5,17,0,2,1,clear,28.7,32.574999999999996,0.54,31.0009,517
summer,2011,5,18,0,2,1,clear,28.7,32.574999999999996,0.48,27.999299999999998,544
summer,2011,5,19,0,2,1,clear,27.880000000000003,31.819999999999997,0.57,23.9994,365
summer,2011,5,20,0,2,1,clear,27.060000000000002,31.06,0.61,12.998,290
summer,2011,5,21,0,2,1,misty,26.240000000000002,31.06,0.61,30.002599999999997,225
summer,2011,5,22,0,2,1,misty,23.779999999999998,27.275,0.6,26.0027,113
summer,2011,5,23,0,2,1,misty,22.96,26.515,0.68,22.0028,62
summer,2011,5,0,0,3,1,rain,21.32,25.0,0.77,11.0014,27
summer,2011,5,1,0,3,1,rain,20.5,24.240000000000002,0.82,19.0012,7
summer,2011,5,2,0,3,1,rain,20.5,24.240000000000002,0.82,19.0012,4
summer,2011,5,3,0,3,1,rain,17.22,21.21,0.88,35.0008,1
summer,2011,5,4,0,3,1,rain,15.58,19.695,0.94,22.0028,3
summer,2011,5,5,0,3,1,rain,14.76,16.665,0.87,22.0028,9
summer,2011,5,6,0,3,1,rain,13.940000000000001,15.15,0.93,26.0027,21
summer,2011,5,7,0,3,1,rain,13.940000000000001,15.15,0.93,23.9994,52
summer,2011,5,8,0,3,1,rain,13.940000000000001,15.15,0.93,26.0027,79
summer,2011,5,9,0,3,1,rain,13.940000000000001,15.15,0.93,23.9994,40
summer,2011,5,10,0,3,1,misty,13.940000000000001,15.909999999999998,0.93,19.0012,31
summer,2011,5,11,0,3,1,clear,16.400000000000002,20.455000000000002,0.82,22.0028,72
summer,2011,5,12,0,3,1,misty,18.04,21.97,0.62,23.9994,124
summer,2011,5,13,0,3,1,misty,18.86,22.725,0.59,30.002599999999997,143
summer,2011,5,14,0,3,1,clear,20.5,24.240000000000002,0.51,26.0027,107
summer,2011,5,15,0,3,1,clear,19.68,23.485,0.51,27.999299999999998,129
summer,2011,5,16,0,3,1,clear,20.5,24.240000000000002,0.45,31.0009,195
summer,2011,5,17,0,3,1,clear,16.400000000000002,20.455000000000002,0.71,16.997899999999998,410
summer,2011,5,18,0,3,1,clear,17.22,21.21,0.67,16.997899999999998,396
summer,2011,5,19,0,3,1,clear,17.22,21.21,0.58,23.9994,296
summer,2011,5,20,0,3,1,clear,16.400000000000002,20.455000000000002,0.62,22.0028,191
summer,2011,5,21,0,3,1,clear,16.400000000000002,20.455000000000002,0.62,11.0014,150
summer,2011,5,22,0,3,1,clear,15.58,19.695,0.62,15.001299999999999,89
summer,2011,5,23,0,3,1,clear,14.76,17.424999999999997,0.62,15.001299999999999,57
summer,2011,5,0,0,4,1,clear,14.76,17.424999999999997,0.66,12.998,27
summer,2011,5,1,0,4,1,clear,13.940000000000001,16.665,0.71,12.998,10
summer,2011,5,2,0,4,1,clear,13.940000000000001,15.909999999999998,0.66,15.001299999999999,5
summer,2011,5,3,0,4,1,clear,13.940000000000001,15.909999999999998,0.66,16.997899999999998,4
summer,2011,5,4,0,4,1,clear,13.940000000000001,15.909999999999998,0.66,16.997899999999998,7
summer,2011,5,5,0,4,1,clear,13.940000000000001,15.909999999999998,0.66,16.997899999999998,30
summer,2011,5,6,0,4,1,clear,13.940000000000001,15.909999999999998,0.66,16.997899999999998,89
summer,2011,5,7,0,4,1,clear,15.58,19.695,0.58,16.997899999999998,271
summer,2011,5,8,0,4,1,clear,17.22,21.21,0.5,16.997899999999998,440
summer,2011,5,9,0,4,1,clear,18.86,22.725,0.44,19.0012,184
summer,2011,5,10,0,4,1,clear,20.5,24.240000000000002,0.39,19.0012,128
summer,2011,5,11,0,4,1,clear,21.32,25.0,0.36,30.002599999999997,148
summer,2011,5,12,0,4,1,clear,21.32,25.0,0.34,23.9994,196
summer,2011,5,13,0,4,1,clear,22.14,25.759999999999998,0.3,39.000699999999995,192
summer,2011,5,14,0,4,1,clear,22.14,25.759999999999998,0.28,30.002599999999997,154
summer,2011,5,15,0,4,1,clear,22.96,26.515,0.26,32.9975,147
summer,2011,5,16,0,4,1,clear,23.779999999999998,27.275,0.24,27.999299999999998,269
summer,2011,5,17,0,4,1,clear,22.96,26.515,0.26,26.0027,533
summer,2011,5,18,0,4,1,clear,22.96,26.515,0.26,19.0012,520
summer,2011,5,19,0,4,1,clear,22.14,25.759999999999998,0.28,15.001299999999999,361
summer,2011,5,20,0,4,1,clear,20.5,24.240000000000002,0.34,11.0014,258
summer,2011,5,21,0,4,1,clear,20.5,24.240000000000002,0.36,12.998,180
summer,2011,5,22,0,4,1,clear,19.68,23.485,0.39,12.998,165
summer,2011,5,23,0,4,1,clear,18.86,22.725,0.41,12.998,115
summer,2011,5,0,0,5,1,clear,18.04,21.97,0.44,11.0014,56
summer,2011,5,1,0,5,1,clear,16.400000000000002,20.455000000000002,0.62,11.0014,32
summer,2011,5,2,0,5,1,clear,15.58,19.695,0.62,7.0015,16
summer,2011,5,3,0,5,1,clear,14.76,18.18,0.71,7.0015,9
summer,2011,5,4,0,5,1,clear,14.76,18.18,0.71,7.0015,1
summer,2011,5,5,0,5,1,clear,13.940000000000001,17.424999999999997,0.81,7.0015,16
summer,2011,5,6,0,5,1,clear,14.76,18.18,0.81,6.0032,82
summer,2011,5,7,0,5,1,clear,16.400000000000002,20.455000000000002,0.82,0.0,222
summer,2011,5,8,0,5,1,clear,17.22,21.21,0.77,16.997899999999998,450
summer,2011,5,9,0,5,1,clear,18.86,22.725,0.67,19.0012,188
summer,2011,5,10,0,5,1,misty,22.14,25.759999999999998,0.49,22.0028,127
summer,2011,5,11,0,5,1,misty,22.14,25.759999999999998,0.49,22.0028,165
summer,2011,5,12,0,5,1,clear,22.96,26.515,0.49,23.9994,246
summer,2011,5,13,0,5,1,clear,23.779999999999998,27.275,0.4,22.0028,253
summer,2011,5,14,0,5,1,clear,24.599999999999998,31.06,0.4,30.002599999999997,213
summer,2011,5,15,0,5,1,clear,24.599999999999998,31.06,0.38,26.0027,260
summer,2011,5,16,0,5,1,clear,24.599999999999998,31.06,0.4,16.997899999999998,344
summer,2011,5,17,0,5,1,clear,23.779999999999998,27.275,0.4,23.9994,553
summer,2011,5,18,0,5,1,rain,22.14,25.759999999999998,0.52,23.9994,470
summer,2011,5,19,0,5,1,rain,22.14,25.759999999999998,0.52,23.9994,292
summer,2011,5,20,0,5,1,clear,21.32,25.0,0.48,7.0015,190
summer,2011,5,21,0,5,1,clear,19.68,23.485,0.67,8.9981,152
summer,2011,5,22,0,5,1,clear,18.86,22.725,0.72,15.001299999999999,151
summer,2011,5,23,0,5,1,clear,18.04,21.97,0.82,8.9981,120
summer,2011,5,0,0,6,0,clear,17.22,21.21,0.82,8.9981,86
summer,2011,5,1,0,6,0,clear,17.22,21.21,0.82,7.0015,58
summer,2011,5,2,0,6,0,clear,17.22,21.21,0.82,6.0032,52
summer,2011,5,3,0,6,0,clear,17.22,21.21,0.77,6.0032,18
summer,2011,5,4,0,6,0,clear,16.400000000000002,20.455000000000002,0.82,7.0015,5
summer,2011,5,5,0,6,0,clear,18.86,22.725,0.59,8.9981,7
summer,2011,5,6,0,6,0,clear,17.22,21.21,0.77,6.0032,13
summer,2011,5,7,0,6,0,clear,19.68,23.485,0.59,0.0,40
summer,2011,5,8,0,6,0,clear,21.32,25.0,0.52,12.998,115
summer,2011,5,9,0,6,0,clear,22.14,25.759999999999998,0.49,19.0012,218
summer,2011,5,10,0,6,0,clear,22.96,26.515,0.49,19.999499999999998,298
summer,2011,5,11,0,6,0,clear,22.96,26.515,0.43,0.0,347
summer,2011,5,12,0,6,0,clear,24.599999999999998,31.06,0.4,12.998,373
summer,2011,5,13,0,6,0,clear,24.599999999999998,31.06,0.35,19.0012,436
summer,2011,5,14,0,6,0,rain,24.599999999999998,31.06,0.35,11.0014,378
summer,2011,5,15,0,6,0,clear,24.599999999999998,31.06,0.38,16.997899999999998,378
summer,2011,5,16,0,6,0,clear,24.599999999999998,31.06,0.38,12.998,342
summer,2011,5,17,0,6,0,clear,23.779999999999998,27.275,0.4,15.001299999999999,354
summer,2011,5,18,0,6,0,clear,23.779999999999998,27.275,0.37,11.0014,289
summer,2011,5,19,0,6,0,clear,22.96,26.515,0.43,12.998,267
summer,2011,5,20,0,6,0,clear,22.96,26.515,0.43,8.9981,219
summer,2011,5,21,0,6,0,clear,22.14,25.759999999999998,0.49,15.001299999999999,182
summer,2011,5,22,0,6,0,clear,22.14,25.759999999999998,0.49,12.998,120
summer,2011,5,23,0,6,0,clear,20.5,24.240000000000002,0.59,7.0015,119
summer,2011,5,0,0,0,0,misty,20.5,24.240000000000002,0.59,7.0015,100
summer,2011,5,1,0,0,0,misty,21.32,25.0,0.55,0.0,64
summer,2011,5,2,0,0,0,clear,19.68,23.485,0.63,0.0,59
summer,2011,5,3,0,0,0,clear,18.86,22.725,0.72,6.0032,31
summer,2011,5,4,0,0,0,clear,17.22,21.21,0.82,0.0,10
summer,2011,5,5,0,0,0,misty,18.04,21.97,0.77,0.0,5
summer,2011,5,6,0,0,0,misty,18.04,21.97,0.82,0.0,6
summer,2011,5,7,0,0,0,misty,18.86,22.725,0.82,0.0,23
summer,2011,5,8,0,0,0,clear,21.32,25.0,0.63,8.9981,86
summer,2011,5,9,0,0,0,clear,22.96,26.515,0.52,15.001299999999999,160
summer,2011,5,10,0,0,0,clear,23.779999999999998,27.275,0.49,8.9981,244
summer,2011,5,11,0,0,0,clear,23.779999999999998,27.275,0.49,6.0032,340
summer,2011,5,12,0,0,0,clear,24.599999999999998,31.06,0.46,6.0032,382
summer,2011,5,13,0,0,0,clear,24.599999999999998,31.06,0.49,8.9981,390
summer,2011,5,14,0,0,0,clear,24.599999999999998,31.06,0.49,0.0,366
summer,2011,5,15,0,0,0,clear,24.599999999999998,31.06,0.49,0.0,358
summer,2011,5,16,0,0,0,clear,24.599999999999998,31.06,0.46,7.0015,385
summer,2011,5,17,0,0,0,rain,23.779999999999998,27.275,0.49,19.0012,351
summer,2011,5,18,0,0,0,clear,23.779999999999998,27.275,0.49,0.0,268
summer,2011,5,19,0,0,0,clear,22.96,26.515,0.64,0.0,239
summer,2011,5,20,0,0,0,clear,21.32,25.0,0.77,8.9981,174
summer,2011,5,21,0,0,0,clear,21.32,25.0,0.77,6.0032,127
summer,2011,5,22,0,0,0,clear,20.5,24.240000000000002,0.88,6.0032,115
summer,2011,5,23,0,0,0,clear,18.86,22.725,0.88,6.0032,50
summer,2011,5,0,0,1,1,clear,18.86,22.725,0.82,6.0032,53
